1	TRUMP	Thank you very much.	0
2	TRUMP	I just wanted to begin by mentioning that the nominee for Secretary of the Department of Labor will be Mr.	0
3	TRUMP	Alex Acosta.	0
4	TRUMP	He has a law degree from Harvard Law School, was a great student.	0
5	TRUMP	Former clerk for Justice Samuel Alito.	0
6	TRUMP	And he has had a tremendous career.	0
7	TRUMP	He’s a member, and has been a member, of the National Labor Relations Board, and has been through Senate confirmation three times, confirmed — did very, very well.	0
8	TRUMP	And so Alex, I’ve wished him the best.	0
9	TRUMP	We just spoke.	0
10	TRUMP	And he’s going to be — I think he’ll be a tremendous Secretary of Labor.	0
11	TRUMP	And also, as you probably heard just a little while ago, Mick Mulvaney, former congressman, has just been approved — weeks late, I have to say that.	0
12	TRUMP	Weeks, weeks late.	0
13	TRUMP	Office of Management and Budget.	0
14	TRUMP	And he will be, I think, a fantastic addition.	0
15	TRUMP	Paul Singer has just left.	0
16	TRUMP	As you know, Paul was very much involved with the anti-Trump, or, as they say, "Never Trump." And Paul just left and he’s given us his total support.	0
17	TRUMP	And it’s all about unification.	0
18	TRUMP	We’re unifying the party, and hopefully we’re going to be able to unify the country.	0
19	TRUMP	It’s very important to me.	0
20	TRUMP	I’ve been talking about that for a long time, but it’s very, very important to me.	0
21	TRUMP	So I want to thank Paul Singer for being here and for coming up to the office.	0
22	TRUMP	He was a very strong opponent, and now he’s a very strong ally.	0
23	TRUMP	And I appreciate that.	0
24	TRUMP	I think I’ll say a few words, and then we’ll take some questions.	0
25	TRUMP	And I had this time — we’ve been negotiating a lot of different transactions to save money on contracts that were terrible, including airplane contracts that were out of control and late and terrible.	0
26	TRUMP	Just absolutely catastrophic in terms of what was happening.	0
27	TRUMP	And we’ve done some really good work.	0
28	TRUMP	We’re very proud of that.	0
29	TRUMP	And then right after that, you prepare yourselves and we’ll do some questions — unless you have no questions.	0
30	TRUMP	That’s always a possibility.	0
31	TRUMP	I’m here today to update the American people on the incredible progress that has been made in the last four weeks since my inauguration.	0
32	TRUMP	We have made incredible progress.	0
33	TRUMP	I don’t think there’s ever been a President elected who, in this short period of time, has done what we’ve done.	0
34	TRUMP	A new Rasmussen poll, in fact — because the people get it; much of the media doesn’t get it.	0
35	TRUMP	They actually get it, but they don’t write it — let’s put it that way.	0
36	TRUMP	But a new Rasmussen poll just came out just a very short while ago, and it has our approval rating at 55 percent and going up.	0
37	TRUMP	The stock market has hit record numbers, as you know.	0
38	TRUMP	And there has been a tremendous surge of optimism in the business world, which is — to me means something much different than it used to.	0
39	TRUMP	It used to mean, oh, that’s good.	0
40	TRUMP	Now it means that’s good for jobs.	0
41	TRUMP	Very different.	0
42	TRUMP	Plants and factories are already starting to move back into the United States and big league — Ford, General Motors, so many of them.	0
43	TRUMP	I’m making this presentation directly to the American people with the media present, which is an honor to have you this morning, because many of our nation’s reporters and folks will not tell you the truth and will not treat the wonderful people of our country with the respect that they deserve.	0
44	TRUMP	And I hope going forward we can be a little bit different, and maybe get along a little bit better, if that’s possible.	0
45	TRUMP	Maybe it’s not, and that’s okay too.	0
46	TRUMP	Unfortunately, much of the media in Washington, D.C., along with New York, Los Angeles, in particular, speaks not for the people but for the special interests and for those profiting off a very, very obviously broken system.	0
47	TRUMP	The press has become so dishonest that if we don’t talk about it, we are doing a tremendous disservice to the American people — tremendous disservice.	0
48	TRUMP	We have to talk about it to find out what’s going on, because the press honestly is out of control.	0
49	TRUMP	The level of dishonesty is out of control.	0
50	TRUMP	I ran for President to represent the citizens of our country.	0
51	TRUMP	I am here to change the broken system so it serves their families and their communities well.	0
