1	KELLY	So let's get started.	0
2	KELLY	Senator Cruz, before we get to the issues, let's address the elephant not in the room tonight.	0
3	SYSTEM	(LAUGHTER)	0
4	KELLY	Donald Trump has chosen not to attend this evening's presidential debate.	0
5	KELLY	What message do you think that sends to the voters of Iowa?	0
6	CRUZ	Well, Megyn, let me say at the outset to the men and women of Iowa, thank you for the incredible hospitality over this past year.	0
7	CRUZ	By Monday, you will have welcomed me into all 99 counties in Iowa.	0
8	CRUZ	You will have welcomed my dad to preach at your churches.	0
9	CRUZ	You will have welcomed Heidi and our girls, Caroline and Catherine, into your homes.	0
10	CRUZ	And I'm so grateful for the diligence, for the seriousness with which the men and women of Iowa approach this process.	0
11	CRUZ	If I am elected president, keep an eye on the tarmac, because I'll be back, because Iowa in 2017 will not be fly-over country.	0
12	CRUZ	It will be fly-to country.	0
13	SYSTEM	(APPLAUSE)	0
14	CRUZ	Now, secondly, let me say I'm a maniac and everyone on this stage is stupid, fat, and ugly.	0
15	CRUZ	And Ben, you're a terrible surgeon.	0
16	SYSTEM	(LAUGHTER)	0
17	CRUZ	Now that we've gotten the Donald Trump portion out of the way...	0
18	SYSTEM	(LAUGHTER)	0
19	SYSTEM	(APPLAUSE)	0
20	CRUZ	I want to thank everyone here for showing the men and women of Iowa the respect to show up and make the case to the people of this state and the people of the country why each of us believe we would make the best commander in chief.	0
21	SYSTEM	(APPLAUSE)	0
22	KELLY	The divide between you and Mr. Trump has turned into one of the biggest stories in the country.	0
23	KELLY	And for six months that -- your campaign, during this campaign, you praised Mr. Trump as somebody who you thought was an effective voice against the Washington cartel.	0
24	KELLY	You said you were glad that he was running as a Republican.	0
25	KELLY	But when he started to criticize you, your message changed, and you suddenly started to portray him as the voice of the Washington cartel, and suggested he would do the Democrats' bidding.	0
26	KELLY	Which is it?	0
27	CRUZ	Well, let me be clear, if Donald engages in insults or anybody else, I don't intend to reciprocate.	0
28	CRUZ	I have not insulted Donald personally and I don't intend to.	0
29	CRUZ	I am glad Donald is running.	0
30	CRUZ	I'm glad he has produced enormous enthusiasm, and, every Donald Trump voter or potential voter, I hope to earn your support.	0
31	CRUZ	I know everyone else on this stage hopes to earn your support.	0
32	CRUZ	Now, there is a difference between personal insults and attacks -- between going into the mud with ad hominems and focusing on issues and substance.	0
