1	TRUMP	Thank you very much, everybody.	0
2	TRUMP	Before we begin, I’d like to just say that we have a large team of very talented people in China.	0
3	TRUMP	We’ve had a negotiation going on for about two days.	0
4	TRUMP	It’s going extremely well.	0
5	TRUMP	Who knows what that means, because it only matters if we get it done.	0
6	TRUMP	But we’re very much working very closely with China and President Xi, who I respect a lot.	0
7	TRUMP	Very good relationship that we have.	0
8	TRUMP	And we’re a lot closer than we ever were in this country with having a real trade deal.	0
9	TRUMP	We’re covering everything — all of the points that people have been talking about for years that said couldn’t be done, whether it was theft or anything.	0
10	TRUMP	Anything.	0
11	TRUMP	The unfairness.	0
12	TRUMP	We’ve been losing, on average, $375 billion a year with China.	1
13	TRUMP	A lot of people think it’s $506 billion.	0
14	TRUMP	Some people think it’s much more than that.	0
15	TRUMP	We’re going to be leveling the playing field.	0
16	TRUMP	The tariffs are hurting China very badly.	0
17	TRUMP	They don’t want them.	0
18	TRUMP	And frankly, if we can make the deal, it’d be my honor to remove them.	0
19	TRUMP	But otherwise, we’re having many billions of dollars pouring into our Treasury.	0
20	TRUMP	We’ve never had that before with China.	0
21	TRUMP	It’s been very much of a one-way street.	0
22	TRUMP	So, that’s happening.	0
23	TRUMP	And the relationship with China is very good, but I think they finally respect our country.	0
24	TRUMP	They haven’t respected us for a long time.	0
25	TRUMP	Not for a long time.	0
26	TRUMP	The UK and the U.S., as you probably have been seeing and hearing, we’re agreeing to go forward and preserve our trade agreement.	0
27	TRUMP	You know all of the situation with respect to Brexit, and the complexity and the problems.	0
28	TRUMP	But we have a very good trading relationship with the UK, and that’s just been strengthened further.	0
29	TRUMP	So with the UK, we’re continuing our trade, and we are going to actually be increasing it very substantially as time goes by.	0
30	TRUMP	We expect that the UK will be very, very substantially increased as it relates to trade with the United States.	0
31	TRUMP	The relationship there, also, is very good.	0
32	TRUMP	We have a lot of great announcements having to do with Syria and our success with the eradication of the caliphate.	0
33	TRUMP	And that will be announced over the next 24 hours.	0
34	TRUMP	And many other things.	0
35	TRUMP	A lot of positive things are going on.	0
36	TRUMP	We’re working on a summit.	0
37	TRUMP	And you know all about the summit.	0
38	TRUMP	It will be in Vietnam — Hanoi.	0
39	TRUMP	And we will — we’ll be meeting in Hanoi.	0
40	TRUMP	We’ll be meeting in Hanoi.	0
41	TRUMP	I think a lot of you will be going, I suspect.	0
42	TRUMP	And I hope we have the same good luck as we had in the first summit.	0
43	TRUMP	A lot was done in the first summit.	0
44	TRUMP	No more rockets going up.	0
45	TRUMP	No more missiles going up.	0
46	TRUMP	No more testing of nuclear.	0
47	TRUMP	Get back our remains, the remains of our great heroes from the Korean War.	0
48	TRUMP	And we got back our hostages.	0
49	TRUMP	But we hope we’re going to be very much equally as successful.	0
50	TRUMP	I’m in no rush for speed.	0
51	TRUMP	We just don’t want testing.	0
52	TRUMP	The sanctions, as you know, remain.	0
53	TRUMP	Everything is remaining.	0
